1,616,763.0326483249664,0.029494192451238632,0.027187034487724304,0.043472178280353546,0.02193375490605831,0.011376076377928257,0.049497902393341064,0.10249273478984833,0.027490578591823578,33.353187561035156,0.0907236784696579,0.017586957663297653,37.31519317626953
2,1232,843.9962692260742,0.012875199317932129,0.012249401770532131,0.006011196877807379,0.005814765114337206,0.004433030728250742,0.26705676317214966,0.09847814589738846,0.02422833815217018,34.6727409362793,0.09235771745443344,0.014807982370257378,38.60331344604492
3,1848,843.0340340137482,0.01101616770029068,0.010559977032244205,0.003654997795820236,0.004175641108304262,0.0038630864582955837,0.029974423348903656,0.08021920919418335,0.021409649401903152,35.813499450683594,0.0685788169503212,0.012660815380513668,40.314292907714844
4,2464,841.5297639369965,0.009896598756313324,0.009485168382525444,0.002667227992787957,0.003760279854759574,0.003538943361490965,0.5470933318138123,0.08101623505353928,0.020782552659511566,35.97333526611328,0.07261111587285995,0.012246519327163696,40.5604133605957
5,3080,842.9217193126678,0.009080729447305202,0.00873325951397419,0.0020820102654397488,0.0031576305627822876,0.0031707477755844593,0.011033033952116966,0.07223346084356308,0.020259352400898933,36.491493225097656,0.05711705982685089,0.011160129681229591,41.52663803100586
6,3696,844.0082705020905,0.008801410906016827,0.008441411890089512,0.001746040885336697,0.0032836010213941336,0.0031633067410439253,0.7534449696540833,0.07103266566991806,0.019880807027220726,36.63285446166992,0.060068123042583466,0.011013951152563095,41.586483001708984
7,4312,847.0393018722534,0.008484171703457832,0.008136293850839138,0.0015170610276982188,0.003176379483193159,0.0030241224449127913,0.109101802110672,0.06788572669029236,0.019196821376681328,37.079925537109375,0.0559796541929245,0.01056528277695179,42.28181838989258
8,4928,847.3551871776581,0.008094359189271927,0.007768517360091209,0.0013390232343226671,0.0029714403208345175,0.0028689007740467787,0.8280743956565857,0.06473000347614288,0.019375456497073174,36.937774658203125,0.052734822034835815,0.010629712603986263,42.123512268066406
9,5544,847.0428967475891,0.00796138122677803,0.0076263719238340855,0.0012188300024718046,0.0030690976418554783,0.0028093934524804354,0.8512468934059143,0.061272066086530685,0.018135469406843185,37.55833435058594,0.053692515939474106,0.010525908321142197,42.37997817993164
10,6160,850.7367000579834,0.007675348315387964,0.007357174530625343,0.0011133614461869001,0.0029067792929708958,0.0027485608588904142,0.44080397486686707,0.0660395696759224,0.01902550458908081,37.06430435180664,0.05649956688284874,0.010547247715294361,42.12276077270508
11,6776,854.7980270385742,0.007521884050220251,0.007188817951828241,0.0010337458224967122,0.0030561815947294235,0.0027441715355962515,0.34817105531692505,0.06025667116045952,0.017488917335867882,37.791595458984375,0.04930298030376434,0.00973949022591114,42.94819641113281
12,7392,852.4868466854095,0.007298184558749199,0.006977866403758526,0.0009741969988681376,0.0029410608112812042,0.002619517035782337,0.8877036571502686,0.06096069514751434,0.01796727627515793,37.522850036621094,0.05118445307016373,0.010250464081764221,42.570396423339844
13,8008,859.933842420578,0.007059729658067226,0.006751064211130142,0.0009279115474782884,0.0028207784052938223,0.0026583292055875063,0.33207589387893677,0.06516020745038986,0.018598128110170364,37.39394760131836,0.0526064895093441,0.009976420551538467,43.089298248291016
14,8624,887.1918301582336,0.00695571955293417,0.006642881315201521,0.0008554336964152753,0.0028677736409008503,0.0026060740929096937,0.2752552926540375,0.05903659015893936,0.018459651619195938,37.7845344543457,0.04933329299092293,0.010006634518504143,43.327667236328125
